country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Ukraine,1999,male,55-74 years,3489,4166600,83.74,Ukraine1999,,"31,580,639,045",666,Silent
Ukraine,1999,male,35-54 years,4878,6525800,74.75,Ukraine1999,,"31,580,639,045",666,Boomers
Ukraine,1999,male,75+ years,426,605300,70.38,Ukraine1999,,"31,580,639,045",666,G.I. Generation
Ukraine,1999,male,25-34 years,1800,3434800,52.4,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,male,15-24 years,1054,3720800,28.33,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,female,75+ years,451,1784000,25.28,Ukraine1999,,"31,580,639,045",666,G.I. Generation
Ukraine,1999,female,55-74 years,1002,6200500,16.16,Ukraine1999,,"31,580,639,045",666,Silent
Ukraine,1999,female,35-54 years,765,7197600,10.63,Ukraine1999,,"31,580,639,045",666,Boomers
Ukraine,1999,female,25-34 years,247,3372900,7.32,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,female,15-24 years,158,3614400,4.37,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,male,5-14 years,79,3467900,2.28,Ukraine1999,,"31,580,639,045",666,Millenials
Ukraine,1999,female,5-14 years,14,3324800,0.42,Ukraine1999,,"31,580,639,045",666,Millenials
Ukraine,2000,male,55-74 years,3380,4033000,83.81,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Silent
Ukraine,2000,male,35-54 years,5076,6605200,76.85,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Boomers
Ukraine,2000,male,75+ years,446,634400,70.3,Ukraine2000,0.6679999999999999,"31,261,527,363",663,G.I. Generation
Ukraine,2000,male,25-34 years,1740,3450300,50.43,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Generation X
Ukraine,2000,male,15-24 years,1097,3738100,29.35,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Generation X
Ukraine,2000,female,75+ years,435,1844800,23.58,Ukraine2000,0.6679999999999999,"31,261,527,363",663,G.I. Generation
Ukraine,2000,female,55-74 years,956,6006000,15.92,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Silent
Ukraine,2000,female,35-54 years,774,7293800,10.61,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Boomers
Ukraine,2000,female,25-34 years,251,3382900,7.42,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Generation X
Ukraine,2000,female,15-24 years,196,3630400,5.4,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Generation X
Ukraine,2000,male,5-14 years,95,3325300,2.86,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Millenials
Ukraine,2000,female,5-14 years,21,3181200,0.66,Ukraine2000,0.6679999999999999,"31,261,527,363",663,Millenials
Ukraine,2001,male,55-74 years,3001,3915328,76.65,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,male,35-54 years,4698,6650575,70.64,Ukraine2001,,"38,009,344,577",812,Boomers
Ukraine,2001,male,75+ years,467,669093,69.8,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,male,25-34 years,1633,3474267,47.0,Ukraine2001,,"38,009,344,577",812,Generation X
Ukraine,2001,male,15-24 years,1073,3754386,28.58,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,female,75+ years,387,1908369,20.28,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,female,55-74 years,775,5837138,13.28,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,female,35-54 years,649,7353384,8.83,Ukraine2001,,"38,009,344,577",812,Boomers
Ukraine,2001,female,25-34 years,218,3402526,6.41,Ukraine2001,,"38,009,344,577",812,Generation X
Ukraine,2001,female,15-24 years,147,3645803,4.03,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,male,5-14 years,67,3170134,2.11,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,female,5-14 years,16,3024966,0.53,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2002,male,75+ years,518,676228,76.6,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,male,55-74 years,2738,3911379,70.0,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,male,35-54 years,4398,6565032,66.99,Ukraine2002,,"42,392,896,031",920,Boomers
Ukraine,2002,male,25-34 years,1660,3300031,50.3,Ukraine2002,,"42,392,896,031",920,Generation X
Ukraine,2002,male,15-24 years,998,3782174,26.39,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,female,75+ years,364,1946556,18.7,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,female,55-74 years,759,5786181,13.12,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,female,35-54 years,673,7327153,9.19,Ukraine2002,,"42,392,896,031",920,Boomers
Ukraine,2002,female,25-34 years,218,3329776,6.55,Ukraine2002,,"42,392,896,031",920,Generation X
Ukraine,2002,female,15-24 years,142,3643296,3.9,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,male,5-14 years,55,2968238,1.85,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,female,5-14 years,13,2823973,0.46,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2003,male,75+ years,531,723626,73.38,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,male,55-74 years,2648,3837902,69.0,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,male,35-54 years,4312,6534189,65.99,Ukraine2003,,"50,132,953,288",1097,Boomers
Ukraine,2003,male,25-34 years,1628,3316494,49.09,Ukraine2003,,"50,132,953,288",1097,Generation X
Ukraine,2003,male,15-24 years,994,3808250,26.1,Ukraine2003,,"50,132,953,288",1097,Millenials
Ukraine,2003,female,75+ years,381,2008320,18.97,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,female,55-74 years,738,5689228,12.97,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,female,35-54 years,669,7305670,9.16,Ukraine2003,,"50,132,953,288",1097,Boomers
Ukraine,2003,female,25-34 years,214,3341089,6.41,Ukraine2003,,"50,132,953,288",1097,Generation X
Ukraine,2003,female,15-24 years,131,3659937,3.58,Ukraine2003,,"50,132,953,288",1097,Millenials
Ukraine,2003,male,5-14 years,50,2804341,1.78,Ukraine2003,,"50,132,953,288",1097,Millenials
Ukraine,2003,female,5-14 years,17,2668337,0.64,Ukraine2003,,"50,132,953,288",1097,Millenials
Ukraine,2004,male,75+ years,508,764031,66.49,Ukraine2004,,"64,883,060,726",1432,Silent
Ukraine,2004,male,35-54 years,4132,6464700,63.92,Ukraine2004,,"64,883,060,726",1432,Boomers
Ukraine,2004,male,55-74 years,2260,3807447,59.36,Ukraine2004,,"64,883,060,726",1432,Silent
Ukraine,2004,male,25-34 years,1489,3342201,44.55,Ukraine2004,,"64,883,060,726",1432,Generation X
Ukraine,2004,male,15-24 years,944,3810633,24.77,Ukraine2004,,"64,883,060,726",1432,Millenials
Ukraine,2004,female,75+ years,373,2061225,18.1,Ukraine2004,,"64,883,060,726",1432,Silent
Ukraine,2004,female,55-74 years,603,5648458,10.68,Ukraine2004,,"64,883,060,726",1432,Silent
Ukraine,2004,female,35-54 years,585,7238033,8.08,Ukraine2004,,"64,883,060,726",1432,Boomers
Ukraine,2004,female,25-34 years,183,3360017,5.45,Ukraine2004,,"64,883,060,726",1432,Generation X
Ukraine,2004,female,15-24 years,109,3656474,2.98,Ukraine2004,,"64,883,060,726",1432,Millenials
Ukraine,2004,male,5-14 years,58,2649047,2.19,Ukraine2004,,"64,883,060,726",1432,Millenials
Ukraine,2004,female,5-14 years,12,2520560,0.48,Ukraine2004,,"64,883,060,726",1432,Millenials
Ukraine,2005,male,75+ years,561,800543,70.08,Ukraine2005,0.713,"86,142,018,069",1917,Silent
Ukraine,2005,male,35-54 years,3771,6387431,59.04,Ukraine2005,0.713,"86,142,018,069",1917,Boomers
Ukraine,2005,male,55-74 years,2151,3793291,56.71,Ukraine2005,0.713,"86,142,018,069",1917,Silent
Ukraine,2005,male,25-34 years,1467,3369930,43.53,Ukraine2005,0.713,"86,142,018,069",1917,Generation X
Ukraine,2005,male,15-24 years,861,3784581,22.75,Ukraine2005,0.713,"86,142,018,069",1917,Millenials
Ukraine,2005,female,75+ years,342,2109628,16.21,Ukraine2005,0.713,"86,142,018,069",1917,Silent
Ukraine,2005,female,55-74 years,576,5634590,10.22,Ukraine2005,0.713,"86,142,018,069",1917,Silent
Ukraine,2005,female,35-54 years,515,7160448,7.19,Ukraine2005,0.713,"86,142,018,069",1917,Boomers
Ukraine,2005,female,25-34 years,182,3380536,5.38,Ukraine2005,0.713,"86,142,018,069",1917,Generation X
Ukraine,2005,female,15-24 years,139,3626595,3.83,Ukraine2005,0.713,"86,142,018,069",1917,Millenials
Ukraine,2005,male,5-14 years,49,2506950,1.95,Ukraine2005,0.713,"86,142,018,069",1917,Millenials
Ukraine,2005,female,5-14 years,7,2384747,0.29,Ukraine2005,0.713,"86,142,018,069",1917,Millenials
Ukraine,2006,male,75+ years,562,825192,68.11,Ukraine2006,,"107,753,069,307",2418,Silent
Ukraine,2006,male,35-54 years,3420,6336363,53.97,Ukraine2006,,"107,753,069,307",2418,Boomers
Ukraine,2006,male,55-74 years,1993,3782567,52.69,Ukraine2006,,"107,753,069,307",2418,Silent
Ukraine,2006,male,25-34 years,1455,3390847,42.91,Ukraine2006,,"107,753,069,307",2418,Generation X
Ukraine,2006,male,15-24 years,837,3739295,22.38,Ukraine2006,,"107,753,069,307",2418,Millenials
Ukraine,2006,female,75+ years,333,2134223,15.6,Ukraine2006,,"107,753,069,307",2418,Silent
Ukraine,2006,female,55-74 years,563,5633228,9.99,Ukraine2006,,"107,753,069,307",2418,Silent
Ukraine,2006,female,35-54 years,540,7108424,7.6,Ukraine2006,,"107,753,069,307",2418,Boomers
Ukraine,2006,female,25-34 years,170,3394295,5.01,Ukraine2006,,"107,753,069,307",2418,Generation X
Ukraine,2006,female,15-24 years,98,3577436,2.74,Ukraine2006,,"107,753,069,307",2418,Millenials
Ukraine,2006,male,5-14 years,33,2377451,1.39,Ukraine2006,,"107,753,069,307",2418,Millenials
Ukraine,2006,female,5-14 years,9,2260713,0.4,Ukraine2006,,"107,753,069,307",2418,Millenials
Ukraine,2007,male,75+ years,517,830015,62.29,Ukraine2007,,"142,719,009,901",3229,Silent
Ukraine,2007,male,35-54 years,3392,6292640,53.9,Ukraine2007,,"142,719,009,901",3229,Boomers
Ukraine,2007,male,55-74 years,1922,3792721,50.68,Ukraine2007,,"142,719,009,901",3229,Silent
Ukraine,2007,male,25-34 years,1546,3414696,45.27,Ukraine2007,,"142,719,009,901",3229,Generation X
Ukraine,2007,male,15-24 years,987,3673201,26.87,Ukraine2007,,"142,719,009,901",3229,Millenials
Ukraine,2007,female,75+ years,325,2125683,15.29,Ukraine2007,,"142,719,009,901",3229,Silent
Ukraine,2007,female,55-74 years,483,5668759,8.52,Ukraine2007,,"142,719,009,901",3229,Silent
Ukraine,2007,female,35-54 years,500,7060722,7.08,Ukraine2007,,"142,719,009,901",3229,Boomers
Ukraine,2007,female,25-34 years,181,3405078,5.32,Ukraine2007,,"142,719,009,901",3229,Generation X
Ukraine,2007,female,15-24 years,129,3511720,3.67,Ukraine2007,,"142,719,009,901",3229,Millenials
Ukraine,2007,male,5-14 years,39,2268187,1.72,Ukraine2007,,"142,719,009,901",3229,Generation Z
Ukraine,2007,female,5-14 years,11,2155250,0.51,Ukraine2007,,"142,719,009,901",3229,Generation Z
Ukraine,2008,male,75+ years,554,818086,67.72,Ukraine2008,,"179,992,405,832",4104,Silent
Ukraine,2008,male,55-74 years,1854,3810278,48.66,Ukraine2008,,"179,992,405,832",4104,Silent
Ukraine,2008,male,35-54 years,3027,6254054,48.4,Ukraine2008,,"179,992,405,832",4104,Boomers
Ukraine,2008,male,25-34 years,1452,3466915,41.88,Ukraine2008,,"179,992,405,832",4104,Generation X
Ukraine,2008,male,15-24 years,856,3561320,24.04,Ukraine2008,,"179,992,405,832",4104,Millenials
Ukraine,2008,female,75+ years,347,2087152,16.63,Ukraine2008,,"179,992,405,832",4104,Silent
Ukraine,2008,female,55-74 years,483,5726858,8.43,Ukraine2008,,"179,992,405,832",4104,Silent
Ukraine,2008,female,35-54 years,528,7018040,7.52,Ukraine2008,,"179,992,405,832",4104,Boomers
Ukraine,2008,female,25-34 years,182,3441323,5.29,Ukraine2008,,"179,992,405,832",4104,Generation X
Ukraine,2008,female,15-24 years,118,3405168,3.47,Ukraine2008,,"179,992,405,832",4104,Millenials
Ukraine,2008,male,5-14 years,36,2188808,1.64,Ukraine2008,,"179,992,405,832",4104,Generation Z
Ukraine,2008,female,5-14 years,17,2078121,0.82,Ukraine2008,,"179,992,405,832",4104,Generation Z
Ukraine,2009,male,75+ years,532,802009,66.33,Ukraine2009,,"117,227,769,792",2691,Silent
Ukraine,2009,male,35-54 years,3133,6221337,50.36,Ukraine2009,,"117,227,769,792",2691,Boomers
Ukraine,2009,male,55-74 years,1882,3841612,48.99,Ukraine2009,,"117,227,769,792",2691,Silent
Ukraine,2009,male,25-34 years,1504,3534883,42.55,Ukraine2009,,"117,227,769,792",2691,Generation X
Ukraine,2009,male,15-24 years,906,3418274,26.5,Ukraine2009,,"117,227,769,792",2691,Millenials
Ukraine,2009,female,75+ years,313,2034703,15.38,Ukraine2009,,"117,227,769,792",2691,Silent
Ukraine,2009,female,55-74 years,556,5806966,9.57,Ukraine2009,,"117,227,769,792",2691,Silent
Ukraine,2009,female,35-54 years,502,6971143,7.2,Ukraine2009,,"117,227,769,792",2691,Boomers
Ukraine,2009,female,25-34 years,186,3494937,5.32,Ukraine2009,,"117,227,769,792",2691,Generation X
Ukraine,2009,female,15-24 years,148,3267238,4.53,Ukraine2009,,"117,227,769,792",2691,Millenials
Ukraine,2009,male,5-14 years,34,2136975,1.59,Ukraine2009,,"117,227,769,792",2691,Generation Z
Ukraine,2009,female,5-14 years,19,2027867,0.94,Ukraine2009,,"117,227,769,792",2691,Generation Z
Ukraine,2010,male,75+ years,495,804695,61.51,Ukraine2010,0.732,"136,013,155,905",3141,Silent
Ukraine,2010,male,55-74 years,1827,3866232,47.26,Ukraine2010,0.732,"136,013,155,905",3141,Silent
Ukraine,2010,male,35-54 years,2853,6203439,45.99,Ukraine2010,0.732,"136,013,155,905",3141,Generation X
Ukraine,2010,male,25-34 years,1457,3589324,40.59,Ukraine2010,0.732,"136,013,155,905",3141,Generation X
Ukraine,2010,male,15-24 years,843,3271660,25.77,Ukraine2010,0.732,"136,013,155,905",3141,Millenials
Ukraine,2010,female,75+ years,303,2016954,15.02,Ukraine2010,0.732,"136,013,155,905",3141,Silent
Ukraine,2010,female,55-74 years,479,5860094,8.17,Ukraine2010,0.732,"136,013,155,905",3141,Silent
Ukraine,2010,female,35-54 years,458,6928455,6.61,Ukraine2010,0.732,"136,013,155,905",3141,Generation X
Ukraine,2010,female,15-24 years,154,3125122,4.93,Ukraine2010,0.732,"136,013,155,905",3141,Millenials
Ukraine,2010,female,25-34 years,170,3534635,4.81,Ukraine2010,0.732,"136,013,155,905",3141,Generation X
Ukraine,2010,male,5-14 years,35,2102478,1.66,Ukraine2010,0.732,"136,013,155,905",3141,Generation Z
Ukraine,2010,female,5-14 years,15,1993721,0.75,Ukraine2010,0.732,"136,013,155,905",3141,Generation Z
Ukraine,2011,male,75+ years,531,830200,63.96,Ukraine2011,0.738,"163,159,671,670",3788,Silent
Ukraine,2011,male,55-74 years,1761,3877753,45.41,Ukraine2011,0.738,"163,159,671,670",3788,Boomers
Ukraine,2011,male,35-54 years,2664,6194997,43.0,Ukraine2011,0.738,"163,159,671,670",3788,Generation X
Ukraine,2011,male,25-34 years,1457,3638908,40.04,Ukraine2011,0.738,"163,159,671,670",3788,Millenials
Ukraine,2011,male,15-24 years,850,3114554,27.29,Ukraine2011,0.738,"163,159,671,670",3788,Millenials
Ukraine,2011,female,75+ years,311,2047428,15.19,Ukraine2011,0.738,"163,159,671,670",3788,Silent
Ukraine,2011,female,55-74 years,552,5873828,9.4,Ukraine2011,0.738,"163,159,671,670",3788,Boomers
Ukraine,2011,female,35-54 years,464,6890333,6.73,Ukraine2011,0.738,"163,159,671,670",3788,Generation X
Ukraine,2011,female,15-24 years,157,2973653,5.28,Ukraine2011,0.738,"163,159,671,670",3788,Millenials
Ukraine,2011,female,25-34 years,160,3570316,4.48,Ukraine2011,0.738,"163,159,671,670",3788,Millenials
Ukraine,2011,male,5-14 years,46,2085831,2.21,Ukraine2011,0.738,"163,159,671,670",3788,Generation Z
Ukraine,2011,female,5-14 years,20,1976990,1.01,Ukraine2011,0.738,"163,159,671,670",3788,Generation Z
Ukraine,2012,male,75+ years,590,878262,67.18,Ukraine2012,0.743,"175,781,379,051",4096,Silent
Ukraine,2012,male,55-74 years,1768,3880830,45.56,Ukraine2012,0.743,"175,781,379,051",4096,Boomers
Ukraine,2012,male,35-54 years,2680,6175567,43.4,Ukraine2012,0.743,"175,781,379,051",4096,Generation X
Ukraine,2012,male,25-34 years,1450,3692383,39.27,Ukraine2012,0.743,"175,781,379,051",4096,Millenials
Ukraine,2012,male,15-24 years,838,2960881,28.3,Ukraine2012,0.743,"175,781,379,051",4096,Millenials
Ukraine,2012,female,75+ years,347,2131156,16.28,Ukraine2012,0.743,"175,781,379,051",4096,Silent
Ukraine,2012,female,55-74 years,524,5852504,8.95,Ukraine2012,0.743,"175,781,379,051",4096,Boomers
Ukraine,2012,female,35-54 years,494,6837697,7.22,Ukraine2012,0.743,"175,781,379,051",4096,Generation X
Ukraine,2012,female,25-34 years,186,3607893,5.16,Ukraine2012,0.743,"175,781,379,051",4096,Millenials
Ukraine,2012,female,15-24 years,126,2819749,4.47,Ukraine2012,0.743,"175,781,379,051",4096,Millenials
Ukraine,2012,male,5-14 years,35,2094456,1.67,Ukraine2012,0.743,"175,781,379,051",4096,Generation Z
Ukraine,2012,female,5-14 years,20,1984557,1.01,Ukraine2012,0.743,"175,781,379,051",4096,Generation Z
Ukraine,2014,male,75+ years,608,919141,66.15,Ukraine2014,0.747,"133,503,411,376",3299,Silent
Ukraine,2014,male,55-74 years,1558,3702856,42.08,Ukraine2014,0.747,"133,503,411,376",3299,Boomers
Ukraine,2014,male,35-54 years,2363,5814873,40.64,Ukraine2014,0.747,"133,503,411,376",3299,Generation X
Ukraine,2014,male,25-34 years,1302,3543016,36.75,Ukraine2014,0.747,"133,503,411,376",3299,Millenials
Ukraine,2014,male,15-24 years,560,2541203,22.04,Ukraine2014,0.747,"133,503,411,376",3299,Millenials
Ukraine,2014,female,75+ years,339,2203221,15.39,Ukraine2014,0.747,"133,503,411,376",3299,Silent
Ukraine,2014,female,55-74 years,465,5487093,8.47,Ukraine2014,0.747,"133,503,411,376",3299,Boomers
Ukraine,2014,female,35-54 years,423,6365806,6.64,Ukraine2014,0.747,"133,503,411,376",3299,Generation X
Ukraine,2014,female,25-34 years,197,3444110,5.72,Ukraine2014,0.747,"133,503,411,376",3299,Millenials
Ukraine,2014,female,15-24 years,118,2408666,4.9,Ukraine2014,0.747,"133,503,411,376",3299,Millenials
Ukraine,2014,male,5-14 years,21,2074827,1.01,Ukraine2014,0.747,"133,503,411,376",3299,Generation Z
Ukraine,2014,female,5-14 years,14,1959353,0.71,Ukraine2014,0.747,"133,503,411,376",3299,Generation Z
Ukraine,2015,male,75+ years,669,942786,70.96,Ukraine2015,,"91,030,959,455",2256,Silent
Ukraine,2015,male,55-74 years,1644,3747724,43.87,Ukraine2015,,"91,030,959,455",2256,Boomers
Ukraine,2015,male,35-54 years,2181,5795334,37.63,Ukraine2015,,"91,030,959,455",2256,Generation X
Ukraine,2015,male,25-34 years,1114,3527229,31.58,Ukraine2015,,"91,030,959,455",2256,Millenials
Ukraine,2015,male,15-24 years,507,2408074,21.05,Ukraine2015,,"91,030,959,455",2256,Millenials
Ukraine,2015,female,75+ years,296,2261462,13.09,Ukraine2015,,"91,030,959,455",2256,Silent
Ukraine,2015,female,55-74 years,399,5508376,7.24,Ukraine2015,,"91,030,959,455",2256,Boomers
Ukraine,2015,female,35-54 years,427,6309963,6.77,Ukraine2015,,"91,030,959,455",2256,Generation X
Ukraine,2015,female,15-24 years,117,2281055,5.13,Ukraine2015,,"91,030,959,455",2256,Millenials
Ukraine,2015,female,25-34 years,168,3421535,4.91,Ukraine2015,,"91,030,959,455",2256,Millenials
Ukraine,2015,male,5-14 years,33,2131084,1.55,Ukraine2015,,"91,030,959,455",2256,Generation Z
Ukraine,2015,female,5-14 years,19,2010824,0.94,Ukraine2015,,"91,030,959,455",2256,Generation Z
United Kingdom,1985,male,75+ years,264,1202838,21.95,United Kingdom1985,0.753,"489,285,164,271",9231,G.I. Generation
United Kingdom,1985,male,55-74 years,915,5170113,17.7,United Kingdom1985,0.753,"489,285,164,271",9231,G.I. Generation
United Kingdom,1985,male,35-54 years,1208,6899879,17.51,United Kingdom1985,0.753,"489,285,164,271",9231,Silent
United Kingdom,1985,male,25-34 years,620,3969689,15.62,United Kingdom1985,0.753,"489,285,164,271",9231,Boomers
United Kingdom,1985,female,55-74 years,678,6002096,11.3,United Kingdom1985,0.753,"489,285,164,271",9231,G.I. Generation
United Kingdom,1985,female,75+ years,237,2418692,9.8,United Kingdom1985,0.753,"489,285,164,271",9231,G.I. Generation
United Kingdom,1985,male,15-24 years,411,4731293,8.69,United Kingdom1985,0.753,"489,285,164,271",9231,Generation X
